Detencion NO autotizada;#ff4500;-32.724784851074 -71.208168029785|-32.724826812744 -71.208137512207|-32.72481918335 -71.20809173584|-32.724792480469 -71.208076477051|-32.724742889404 -71.20809173584|-32.724750518799 -71.208137512207|-32.724784851074 -71.208168029785
Copec Caldera;#ffff00;-27.090114593506 -70.801383972168|-27.090068817139 -70.801094055176|-27.090551376343 -70.80094909668|-27.090637207031 -70.801231384277|-27.090114593506 -70.801383972168
Lipigas Calama;#008000;-22.502641677856 -68.931076049805|-22.503761291504 -68.932067871094|-22.502637863159 -68.933502197266|-22.501575469971 -68.932510375977|-22.502641677856 -68.931076049805
Detención C Vergara;#82ff82;-27.540309906006 -70.27449798584|-27.540420532227 -70.27433013916|-27.540662765503 -70.27458190918|-27.54062461853 -70.274673461914|-27.540309906006 -70.27449798584
Gasmar Isla de Carga;#add8e6;-32.767936706543 -71.482696533203|-32.767601013184 -71.482284545898|-32.768058776855 -71.481727600098|-32.768390655518 -71.482154846191|-32.767936706543 -71.482696533203
Copec Agua Verde Taltal;#ffff00;-25.456624984741 -70.039337158203|-25.456661224365 -70.039237976074|-25.456460952759 -70.039176940918|-25.456438064575 -70.039276123047|-25.456624984741 -70.039337158203
Detencion Machali . Posada comida casera;#800080;-34.202651977539 -70.58829498291|-34.20259475708 -70.588073730469|-34.202693939209 -70.58797454834|-34.202781677246 -70.587936401367|-34.202774047852 -70.58780670166|-34.20280456543 -70.587730407715|-34.202903747559 -70.588012695312|-34.203075408936 -70.588592529297|-34.202777862549 -70.588439941406|-34.202651977539 -70.58829498291
Detencion no autorizada;#ff4500;-36.729824066162 -72.863021850586|-36.729824066162 -72.862846374512|-36.729862213135 -72.862846374512|-36.729866027832 -72.86302947998|-36.729824066162 -72.863021850586
Detencion no autorizada;#ff4500;-32.368698120117 -71.396980285645|-32.368751525879 -71.396987915039|-32.368877410889 -71.39680480957|-32.368831634521 -71.396751403809|-32.368698120117 -71.396980285645
Gasmar Romana;#008000;-32.767272949219 -71.482109069824|-32.767112731934 -71.481910705566|-32.767143249512 -71.481872558594|-32.767303466797 -71.482078552246|-32.767272949219 -71.482109069824
Gasmar calle estacionamiento;#0000ff;-32.76749420166 -71.482482910156|-32.768001556396 -71.482940673828|-32.768020629883 -71.482917785645|-32.767528533936 -71.482444763184|-32.76749420166 -71.482482910156
Gasmar acceso o  salida;#008000;-32.766860961914 -71.481674194336|-32.766944885254 -71.481582641602|-32.767032623291 -71.481704711914|-32.76696395874 -71.481796264648|-32.766860961914 -71.481674194336
Detencion Inostroza 26 abr 18;#ff4500;-32.555080413818 -71.26628112793|-32.555236816406 -71.266212463379|-32.555221557617 -71.266166687012|-32.555072784424 -71.266235351562|-32.555080413818 -71.26628112793
Detencion posada en Mantos de Hornillo;#800080;-31.115131378174 -71.594276428223|-31.11541557312 -71.594085693359|-31.115369796753 -71.594009399414|-31.115089416504 -71.594177246094|-31.115131378174 -71.594276428223
Detencion Inostroza;#ff4500;-32.667575836182 -71.424842834473|-32.667572021484 -71.424736022949|-32.667724609375 -71.424751281738|-32.667724609375 -71.424880981445|-32.667575836182 -71.424842834473
Copec Marbella;#ffff00;-32.670902252197 -71.426567077637|-32.671821594238 -71.426681518555|-32.672355651855 -71.42586517334|-32.670742034912 -71.425605773926|-32.670902252197 -71.426567077637
GASCO RANCAGUA;#008000;-34.20389175415 -70.762413024902|-34.204307556152 -70.760604858398|-34.204784393311 -70.760719299316|-34.20431137085 -70.762771606445|-34.20389175415 -70.762413024902
ESMET;#ffff00;-32.927558898926 -71.458679199219|-32.927391052246 -71.459953308105|-32.926765441895 -71.459571838379|-32.926891326904 -71.458351135254|-32.927558898926 -71.458679199219
Estacionamiento Copec Las Vegas, Km 88, lado poniente.;#800080;-32.841938018799 -71.001907348633|-32.842792510986 -71.002861022949|-32.842620849609 -71.003715515137|-32.842613220215 -71.003723144531|-32.841602325439 -71.003959655762|-32.841938018799 -71.001907348633
Peaje Las Vegas;#add8e6;-32.843154907227 -70.989601135254|-32.844181060791 -70.989883422852|-32.844352722168 -70.988594055176|-32.843330383301 -70.988548278809|-32.843154907227 -70.989601135254
Playa estacionamiento cercano peaje Tongoy, Km 409, lado poniente.;#800080;-30.418773651123 -71.45011138916|-30.41904258728 -71.451141357422|-30.419759750366 -71.451477050781|-30.420463562012 -71.450889587402|-30.418773651123 -71.45011138916
AZUFRE carga Enap;#add8e6;-32.928394317627 -71.506881713867|-32.928882598877 -71.507179260254|-32.928993225098 -71.506858825684|-32.928546905518 -71.506576538086|-32.928394317627 -71.506881713867
SODA descarga Enap;#add8e6;-32.928672790527 -71.5078125|-32.928058624268 -71.507583618164|-32.928195953369 -71.507064819336|-32.928813934326 -71.507377624512|-32.928672790527 -71.5078125
romana ENAP;#0000ff;-32.925838470459 -71.499923706055|-32.92643737793 -71.500221252441|-32.926094055176 -71.501525878906|-32.925735473633 -71.501327514648|-32.925579071045 -71.50065612793|-32.925838470459 -71.499923706055
Estacionamiento restaurante Panamericano en Socos, Km 375, lado oriente;#800080;-30.699537277222 -71.504661560059|-30.699901580811 -71.504005432129|-30.699407577515 -71.50366973877|-30.699110031128 -71.50431060791|-30.699537277222 -71.504661560059
Posada La Negrita, al Norte de Vallenar;#800080;-28.238531112671 -70.688995361328|-28.238069534302 -70.688682556152|-28.238170623779 -70.688453674316|-28.238658905029 -70.68879699707|-28.238531112671 -70.688995361328
Area Descanso Punta Colorada. Lado Oeste;#800080;-29.33996963501 -71.0390625|-29.340126037598 -71.037841796875|-29.34227180481 -71.038291931152|-29.34202003479 -71.039321899414|-29.34200668335 -71.039329528809|-29.33996963501 -71.0390625
Descanso PARRAL;#800080;-36.132438659668 -71.80712890625|-36.132553100586 -71.808059692383|-36.13357925415 -71.808410644531|-36.134136199951 -71.807655334473|-36.132438659668 -71.80712890625
Descanso  Peor es nada;#800080;-34.742847442627 -71.042053222656|-34.742965698242 -71.041328430176|-34.743556976318 -71.041366577148|-34.743350982666 -71.042213439941|-34.742847442627 -71.042053222656
Descanso MANTOS DE HORNILLO;#800080;-31.024267196655 -71.607208251953|-31.024005889893 -71.606109619141|-31.025300979614 -71.605590820312|-31.025604248047 -71.606628417969|-31.024267196655 -71.607208251953
Estacionamiento camiones Calama;#800080;-22.433151245117 -68.915969848633|-22.433059692383 -68.91584777832|-22.433034896851 -68.915710449219|-22.433067321777 -68.915580749512|-22.433115005493 -68.915473937988|-22.433172225952 -68.915328979492|-22.433218002319 -68.915168762207|-22.433256149292 -68.915061950684|-22.433280944824 -68.914939880371|-22.433317184448 -68.914947509766|-22.433332443237 -68.915168762207|-22.433446884155 -68.915489196777|-22.433437347412 -68.915573120117|-22.433420181274 -68.915809631348|-22.433448791504 -68.915908813477|-22.433462142944 -68.916007995605|-22.433408737183 -68.916061401367|-22.433151245117 -68.915969848633
Casa Marin;#ff4500;-32.83784866333 -70.960731506348|-32.837955474854 -70.960693359375|-32.837882995605 -70.960502624512|-32.837795257568 -70.96053314209|-32.83784866333 -70.960731506348
Estacionamiento Copec Palo Colorado, KM 205 lado oriente.;#800080;-32.077926635742 -71.515495300293|-32.079135894775 -71.515190124512|-32.080390930176 -71.514785766602|-32.080699920654 -71.515441894531|-32.080722808838 -71.515777587891|-32.078010559082 -71.516784667969|-32.077926635742 -71.515495300293
Control de ingreso DMH;#ffa500;-22.357280731201 -68.914474487305|-22.358442306519 -68.914176940918|-22.357078552246 -68.917449951172|-22.356164932251 -68.916946411133|-22.357280731201 -68.914474487305
Cuesta Chiza;#ff4500;-19.20099067688 -70.007766723633|-19.200950622559 -70.007316589355|-19.204961776733 -70.007217407227|-19.206907272339 -70.00496673584|-19.20813369751 -70.003952026367|-19.208702087402 -70.003257751465|-19.209075927734 -70.002731323242|-19.209541320801 -70.000999450684|-19.209756851196 -70.000694274902|-19.210306167603 -70.000068664551|-19.210821151733 -69.999336242676|-19.211074829102 -69.998634338379|-19.211513519287 -69.997787475586|-19.212701797485 -69.996940612793|-19.213027954102 -69.996551513672|-19.213199615479 -69.996269226074|-19.213443756104 -69.995697021484|-19.213682174683 -69.994911193848|-19.213836669922 -69.994636535645|-19.21404838562 -69.994438171387|-19.214323043823 -69.994270324707|-19.214883804321 -69.994117736816|-19.215616226196 -69.993919372559|-19.215972900391 -69.993721008301|-19.216287612915 -69.99341583252|-19.216537475586 -69.993003845215|-19.216623306274 -69.992485046387|-19.216632843018 -69.991989135742|-19.21662902832 -69.991081237793|-19.216835021973 -69.990280151367|-19.217054367065 -69.989685058594|-19.217529296875 -69.988838195801|-19.217948913574 -69.988471984863|-19.218681335449 -69.988212585449|-19.219413757324 -69.987747192383|-19.219923019409 -69.987411499023|-19.220512390137 -69.986907958984|-19.221162796021 -69.98624420166|-19.221565246582 -69.985649108887|-19.222213745117 -69.984436035156|-19.223121643066 -69.983665466309|-19.223424911499 -69.983283996582|-19.223630905151 -69.982963562012|-19.223751068115 -69.982650756836|-19.223928451538 -69.98193359375|-19.223871231079 -69.981246948242|-19.223775863647 -69.980262756348|-19.223752975464 -69.979339599609|-19.22393989563 -69.978790283203|-19.22424697876 -69.97827911377|-19.224580764771 -69.977905273438|-19.225200653076 -69.977264404297|-19.225492477417 -69.97688293457|-19.225879669189 -69.976257324219|-19.22629737854 -69.9755859375|-19.226516723633 -69.97509765625|-19.226816177368 -69.974273681641|-19.226819992065 -69.973861694336|-19.226806640625 -69.97306060791|-19.226898193359 -69.972595214844|-19.227075576782 -69.972206115723|-19.227359771729 -69.971870422363|-19.227945327759 -69.97144317627|-19.228494644165 -69.971130371094|-19.228868484497 -69.970878601074|-19.229284286499 -69.970443725586|-19.22972869873 -69.970001220703|-19.230361938477 -69.969291687012|-19.230731964111 -69.968734741211|-19.231056213379 -69.968116760254|-19.231342315674 -69.967475891113|-19.231712341309 -69.966697692871|-19.232608795166 -69.965469360352|-19.23286819458 -69.964874267578|-19.233701705933 -69.963439941406|-19.234281539917 -69.962394714355|-19.234395980835 -69.962066650391|-19.234733581543 -69.960792541504|-19.235113143921 -69.959701538086|-19.236017227173 -69.958221435547|-19.236730575562 -69.957077026367|-19.236888885498 -69.956840515137|-19.237134933472 -69.956260681152|-19.237537384033 -69.955352783203|-19.237924575806 -69.954605102539|-19.23849105835 -69.953468322754|-19.239212036133 -69.95255279541|-19.239547729492 -69.952110290527|-19.239831924438 -69.951789855957|-19.240510940552 -69.951164245605|-19.241140365601 -69.950523376465|-19.242021560669 -69.949661254883|-19.24243927002 -69.949073791504|-19.242681503296 -69.948570251465|-19.243762969971 -69.945892333984|-19.243988037109 -69.945434570312|-19.24472618103 -69.943908691406|-19.245096206665 -69.943367004395|-19.245363235474 -69.942909240723|-19.24570274353 -69.942123413086|-19.246202468872 -69.940925598145|-19.246335983276 -69.940612792969|-19.246383666992 -69.940338134766|-19.246370315552 -69.940048217773|-19.246332168579 -69.93839263916|-19.246299743652 -69.937049865723|-19.246263504028 -69.936347961426|-19.246152877808 -69.935493469238|-19.24595451355 -69.934631347656|-19.245777130127 -69.933670043945|-19.24591255188 -69.933219909668|-19.246141433716 -69.932807922363|-19.247076034546 -69.930870056152|-19.24773979187 -69.929466247559|-19.248689651489 -69.927947998047|-19.24888420105 -69.927703857422|-19.249292373657 -69.927276611328|-19.25022315979 -69.926544189453|-19.251543045044 -69.925735473633|-19.252233505249 -69.925468444824|-19.252872467041 -69.925262451172|-19.254016876221 -69.925193786621|-19.254606246948 -69.925140380859|-19.255044937134 -69.925086975098|-19.255685806274 -69.924957275391|-19.256074905396 -69.92488861084|-19.256719589233 -69.924758911133|-19.257297515869 -69.924591064453|-19.257635116577 -69.924407958984|-19.25795173645 -69.924201965332|-19.258483886719 -69.923820495605|-19.259172439575 -69.923286437988|-19.260608673096 -69.922821044922|-19.261142730713 -69.922653198242|-19.261394500732 -69.922546386719|-19.261756896973 -69.922302246094|-19.262466430664 -69.921821594238|-19.262990951538 -69.921287536621|-19.263969421387 -69.92041015625|-19.264389038086 -69.920021057129|-19.264804840088 -69.919662475586|-19.265041351318 -69.919418334961|-19.265644073486 -69.918334960938|-19.266017913818 -69.917816162109|-19.26634979248 -69.917427062988|-19.267057418823 -69.916961669922|-19.267562866211 -69.916603088379|-19.268486022949 -69.916069030762|-19.268831253052 -69.915809631348|-19.269239425659 -69.915374755859|-19.269605636597 -69.914993286133|-19.270017623901 -69.914543151855|-19.270626068115 -69.913963317871|-19.270969390869 -69.913581848145|-19.271598815918 -69.912933349609|-19.272480010986 -69.912017822266|-19.272743225098 -69.911743164062|-19.273412704468 -69.911041259766|-19.27409362793 -69.910316467285|-19.274967193604 -69.909507751465|-19.275554656982 -69.909057617188|-19.276288986206 -69.90843963623|-19.27684211731 -69.90796661377|-19.277225494385 -69.907691955566|-19.27751159668 -69.907501220703|-19.27792930603 -69.907287597656|-19.278648376465 -69.906936645508|-19.279138565063 -69.906692504883|-19.279479980469 -69.906494140625|-19.279832839966 -69.906234741211|-19.280164718628 -69.905952453613|-19.280265808105 -69.905830383301|-19.280961990356 -69.905235290527|-19.281301498413 -69.904884338379|-19.281478881836 -69.904693603516|-19.281652450562 -69.904495239258|-19.28186416626 -69.904205322266|-19.282911300659 -69.902763366699|-19.283321380615 -69.902130126953|-19.28341293335 -69.901954650879|-19.283802032471 -69.901229858398|-19.284261703491 -69.900299072266|-19.284832000732 -69.899169921875|-19.285322189331 -69.898216247559|-19.285919189453 -69.897048950195|-19.286869049072 -69.895668029785|-19.287462234497 -69.89478302002|-19.287813186646 -69.894248962402|-19.288347244263 -69.893547058105|-19.288536071777 -69.893363952637|-19.288833618164 -69.893119812012|-19.289190292358 -69.892860412598|-19.289461135864 -69.892730712891|-19.28971862793 -69.892623901367|-19.29009437561 -69.892501831055|-19.290632247925 -69.892395019531|-19.291166305542 -69.892387390137|-19.291555404663 -69.892417907715|-19.292434692383 -69.892539978027|-19.292430877686 -69.89266204834|-19.291257858276 -69.89249420166|-19.290639877319 -69.892501831055|-19.290243148804 -69.892578125|-19.289772033691 -69.892723083496|-19.289566040039 -69.892807006836|-19.289216995239 -69.893013000488|-19.288869857788 -69.893241882324|-19.288745880127 -69.893333435059|-19.288650512695 -69.893417358398|-19.288467407227 -69.893592834473|-19.288345336914 -69.893753051758|-19.287971496582 -69.894248962402|-19.287496566772 -69.894943237305|-19.286218643188 -69.896835327148|-19.285903930664 -69.897338867188|-19.285430908203 -69.898277282715|-19.284883499146 -69.899322509766|-19.284349441528 -69.900382995605|-19.283786773682 -69.901489257812|-19.283655166626 -69.901725769043|-19.283462524414 -69.902122497559|-19.283109664917 -69.902709960938|-19.282857894897 -69.903053283691|-19.281652450562 -69.904693603516|-19.28147315979 -69.90486907959|-19.281303405762 -69.905059814453|-19.280437469482 -69.905860900879|-19.280288696289 -69.906028747559|-19.279605865479 -69.90657043457|-19.27854347229 -69.907150268555|-19.27791595459 -69.907440185547|-19.277492523193 -69.907676696777|-19.27725982666 -69.907844543457|-19.276912689209 -69.908096313477|-19.276281356812 -69.908615112305|-19.275524139404 -69.909225463867|-19.274791717529 -69.909843444824|-19.274045944214 -69.91056060791|-19.273698806763 -69.910903930664|-19.273139953613 -69.911506652832|-19.270532608032 -69.914245605469|-19.270071029663 -69.914710998535|-19.269832611084 -69.914962768555|-19.269094467163 -69.915756225586|-19.268760681152 -69.916061401367|-19.268287658691 -69.916366577148|-19.267709732056 -69.916687011719|-19.266948699951 -69.917221069336|-19.266443252563 -69.917572021484|-19.266300201416 -69.917701721191|-19.26615524292 -69.917869567871|-19.265836715698 -69.918327331543|-19.265661239624 -69.918609619141|-19.265102386475 -69.919647216797|-19.264358520508 -69.920288085938|-19.263729095459 -69.920860290527|-19.263101577759 -69.921401977539|-19.262933731079 -69.921592712402|-19.262437820435 -69.922035217285|-19.261795043945 -69.922454833984|-19.261240005493 -69.922798156738|-19.260513305664 -69.923042297363|-19.259330749512 -69.923400878906|-19.25905418396 -69.923561096191|-19.258646011353 -69.923896789551|-19.258329391479 -69.924171447754|-19.257970809937 -69.924407958984|-19.257482528687 -69.924697875977|-19.256826400757 -69.924911499023|-19.256462097168 -69.925003051758|-19.25612449646 -69.925071716309|-19.254489898682 -69.925331115723|-19.253667831421 -69.925384521484|-19.253170013428 -69.925392150879|-19.252960205078 -69.925415039062|-19.251613616943 -69.925918579102|-19.250411987305 -69.926658630371|-19.24934387207 -69.92749786377|-19.24901008606 -69.927825927734|-19.248737335205 -69.928184509277|-19.248447418213 -69.928672790527|-19.247894287109 -69.92960357666|-19.246063232422 -69.933288574219|-19.245946884155 -69.93350982666|-19.245927810669 -69.933692932129|-19.245950698853 -69.933952331543|-19.246332168579 -69.93546295166|-19.246459960938 -69.936508178711|-19.246479034424 -69.937644958496|-19.246551513672 -69.939636230469|-19.246561050415 -69.940406799316|-19.246517181396 -69.940650939941|-19.245471954346 -69.943115234375|-19.244752883911 -69.94416809082|-19.244522094727 -69.944564819336|-19.244209289551 -69.945304870605|-19.243892669678 -69.946014404297|-19.243535995483 -69.94677734375|-19.243144989014 -69.947761535645|-19.242647171021 -69.949096679688|-19.242450714111 -69.949462890625|-19.239986419678 -69.95189666748|-19.239599227905 -69.952339172363|-19.238779067993 -69.953430175781|-19.23818397522 -69.954437255859|-19.237787246704 -69.955268859863|-19.237411499023 -69.956100463867|-19.2369556427 -69.957046508789|-19.235427856445 -69.959533691406|-19.235301971436 -69.959732055664|-19.235158920288 -69.960090637207|-19.234893798828 -69.960891723633|-19.234495162964 -69.962310791016|-19.234169006348 -69.962951660156|-19.233716964722 -69.963737487793|-19.233263015747 -69.964485168457|-19.232944488525 -69.965148925781|-19.232713699341 -69.965599060059|-19.232145309448 -69.966377258301|-19.23176574707 -69.966972351074|-19.230934143066 -69.968765258789|-19.230548858643 -69.969329833984|-19.229459762573 -69.970520019531|-19.229158401489 -69.970832824707|-19.228824615479 -69.971092224121|-19.228483200073 -69.971313476562|-19.228031158447 -69.971565246582|-19.227514266968 -69.972015380859|-19.22721862793 -69.972320556641|-19.227048873901 -69.972732543945|-19.226961135864 -69.973114013672|-19.226997375488 -69.973594665527|-19.226945877075 -69.974334716797|-19.226694107056 -69.975028991699|-19.226457595825 -69.975631713867|-19.226043701172 -69.97632598877|-19.225744247437 -69.976806640625|-19.225400924683 -69.977317810059|-19.224433898926 -69.97834777832|-19.224098205566 -69.978866577148|-19.223913192749 -69.979385375977|-19.223947525024 -69.980003356934|-19.224052429199 -69.98087310791|-19.224132537842 -69.98201751709|-19.223857879639 -69.982917785645|-19.223371505737 -69.983673095703|-19.223209381104 -69.983818054199|-19.222499847412 -69.984489440918|-19.222311019897 -69.984710693359|-19.221458435059 -69.986213684082|-19.22084236145 -69.986846923828|-19.220193862915 -69.987487792969|-19.219423294067 -69.987953186035|-19.219230651855 -69.988105773926|-19.218669891357 -69.98844909668|-19.218103408813 -69.988647460938|-19.217901229858 -69.988815307617|-19.217624664307 -69.989105224609|-19.217321395874 -69.989654541016|-19.216928482056 -69.990684509277|-19.216856002808 -69.991073608398|-19.216856002808 -69.991455078125|-19.216867446899 -69.992431640625|-19.216773986816 -69.992935180664|-19.216665267944 -69.99324798584|-19.216199874878 -69.993797302246|-19.215682983398 -69.994155883789|-19.214445114136 -69.994445800781|-19.2141456604 -69.994674682617|-19.213991165161 -69.994827270508|-19.213775634766 -69.995155334473|-19.213603973389 -69.995727539062|-19.213340759277 -69.996353149414|-19.213104248047 -69.996757507324|-19.212665557861 -69.997207641602|-19.212148666382 -69.997543334961|-19.211744308472 -69.997924804688|-19.211538314819 -69.998161315918|-19.211248397827 -69.998748779297|-19.210897445679 -69.999603271484|-19.210403442383 -70.00023651123|-19.209873199463 -70.000862121582|-19.209836959839 -70.001121520996|-19.209451675415 -70.00276184082|-19.209056854248 -70.003372192383|-19.207273483276 -70.00505065918|-19.205144882202 -70.007591247559|-19.202835083008 -70.007659912109|-19.20099067688 -70.007766723633
